[  00.01639679999789223]  [     config_cpu@cpu.cpuhelpers] debug     Cart is 0x10000 bytes.
[  000.0168985999916913]  [     config_cpu@cpu.cpuhelpers] debug     Loaded to 32774
[  00.08993629999167752]  [      Undefined@Undefined] debug     [find_directory(locale)@helpers] Searching directory C:\Users\Colton Wollinger\Documents\important_projects\PixelPulse-6502\emu\helpers.py
[  00.09018379999906756]  [      Undefined@Undefined] debug     [find_directory(locale)@helpers] Searching directory C:\Users\Colton Wollinger\Documents\important_projects\PixelPulse-6502\emu
[  000.0903424999996787]  [      Undefined@Undefined] debug     [find_directory(locale)@helpers] Searching directory C:\Users\Colton Wollinger\Documents\important_projects\PixelPulse-6502
[  00.09051650000037625]  [      Undefined@Undefined] debug     Found directory C:\Users\Colton Wollinger\Documents\important_projects\PixelPulse-6502
[  00.10944169999856967]  [           None@__main__] debug     PC: 0x8008 | A: 0   | X: 0   | Y: 0   | P: 0b110010   | SP: 255 | P1: 0b0      | I: JMP $800b | C: 2   | PS: 0b0
[  00.11263389998930506]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 5   | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 37  | PS: 0b0
[  00.11272330000065267]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 5   | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 40  | PS: 0b0
[  00.11281459999736398]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 6   | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 42  | PS: 0b0
[  00.11290709998866078]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 6   | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 44  | PS: 0b0
[  00.11299549999239389]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 6   | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 47  | PS: 0b0
[  000.1130834999930812]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 7   | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 49  | PS: 0b0
[  00.11317339999368414]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 7   | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 51  | PS: 0b0
[  00.11326129999361001]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 7   | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 54  | PS: 0b0
[  00.11335249998955987]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 8   | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 56  | PS: 0b0
[  00.11347139999270439]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 8   | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 58  | PS: 0b0
[  00.11358879999897908]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 8   | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 61  | PS: 0b0
[  00.11369709999416955]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 9   | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 63  | PS: 0b0
[  000.1137997999903746]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 9   | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 65  | PS: 0b0
[  00.11389979999512434]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 9   | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 68  | PS: 0b0
[  00.11406509998778347]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 10  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 70  | PS: 0b0
[  00.11420429999998305]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 10  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 72  | PS: 0b0
[  00.11434659999213181]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 10  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 75  | PS: 0b0
[  00.11447839999163989]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 11  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 77  | PS: 0b0
[  000.1146840000001248]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 11  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 79  | PS: 0b0
[  00.11482170000090264]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 11  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 82  | PS: 0b0
[  000.1149841999867931]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 12  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 84  | PS: 0b0
[  00.11521730000094976]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 12  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 86  | PS: 0b0
[  00.11532839998835698]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 12  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 89  | PS: 0b0
[  00.11543279999750666]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 13  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 91  | PS: 0b0
[  00.11553529999218881]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 13  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 93  | PS: 0b0
[  00.11563519999617711]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 13  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 96  | PS: 0b0
[  00.11573349998798221]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 14  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 98  | PS: 0b0
[  00.11594389998936094]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 14  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 100 | PS: 0b0
[  000.1160710999974981]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 14  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 103 | PS: 0b0
[  00.11617909999040421]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 15  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 105 | PS: 0b0
[  00.11627149999549147]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 15  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 107 | PS: 0b0
[  000.1163617999991402]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 15  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 110 | PS: 0b0
[  00.11645560000033583]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 16  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 112 | PS: 0b0
[  00.11654769998858683]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 16  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 114 | PS: 0b0
[  00.11664249999739695]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 16  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 117 | PS: 0b0
[  00.11674469998979475]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 17  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 119 | PS: 0b0
[  00.11684599998989142]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 17  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 121 | PS: 0b0
[  00.11694079999870155]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 17  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 124 | PS: 0b0
[  00.11703639999905135]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 18  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 126 | PS: 0b0
[  00.11713629998848774]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 18  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 128 | PS: 0b0
[  00.11723119999805931]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 18  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 131 | PS: 0b0
[  00.11732559998927172]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 19  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 133 | PS: 0b0
[  00.11741719998826738]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 19  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 135 | PS: 0b0
[  00.11751019999792334]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 19  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 138 | PS: 0b0
[  00.12333989999024197]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 20  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 140 | PS: 0b0
[  00.12357809999957681]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 20  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 142 | PS: 0b0
[  00.12370709999231622]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 20  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 145 | PS: 0b0
[  00.12385499999800231]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 21  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 147 | PS: 0b0
[  000.1239783999917563]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 21  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 149 | PS: 0b0
[  000.1240811999887228]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 21  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 152 | PS: 0b0
[  00.12420019999262877]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 22  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 154 | PS: 0b0
[  00.12453589998767711]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 22  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 156 | PS: 0b0
[  00.12465319999319036]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 22  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 159 | PS: 0b0
[  00.12476939999032766]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 23  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 161 | PS: 0b0
[  00.12490039999829605]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 23  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 163 | PS: 0b0
[  00.12502579999272712]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 23  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 166 | PS: 0b0
[  00.12517129999469034]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 24  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 168 | PS: 0b0
[  000.1252968999906443]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 24  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 170 | PS: 0b0
[  00.12541689998761285]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 24  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 173 | PS: 0b0
[  000.1255382999952417]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 25  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 175 | PS: 0b0
[  00.12568629998713732]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 25  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 177 | PS: 0b0
[  000.1258244999917224]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 25  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 180 | PS: 0b0
[  00.12596739998843987]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 26  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 182 | PS: 0b0
[  00.12609279999742284]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 26  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 184 | PS: 0b0
[  00.12622139998711646]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 26  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 187 | PS: 0b0
[  00.12635139998747036]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 27  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 189 | PS: 0b0
[  000.1264853999891784]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 27  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 191 | PS: 0b0
[  000.1266719999985071]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 27  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 194 | PS: 0b0
[  000.1268844000005629]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 28  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 196 | PS: 0b0
[  000.1270889999868814]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 28  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 198 | PS: 0b0
[  000.1272222999978112]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 28  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 201 | PS: 0b0
[  000.1273724999919068]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 29  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 203 | PS: 0b0
[  00.12752109998837113]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 29  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 205 | PS: 0b0
[  00.12774539999372791]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 29  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 208 | PS: 0b0
[  00.12789029999112245]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 30  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 210 | PS: 0b0
[  00.12803219999477733]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 30  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 212 | PS: 0b0
[  000.1281802999874344]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 30  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 215 | PS: 0b0
[  00.12831859999278095]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 31  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 217 | PS: 0b0
[  00.12846239999635145]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 31  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 219 | PS: 0b0
[  00.12861210000119172]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 31  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 222 | PS: 0b0
[  00.12874899999587797]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 32  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 224 | PS: 0b0
[  00.12889229999564122]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 32  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 226 | PS: 0b0
[  00.12903499999083579]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 32  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 229 | PS: 0b0
[  00.12918709999939892]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 33  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 231 | PS: 0b0
[  00.12932349999027792]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 33  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 233 | PS: 0b0
[  00.12945499998750165]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 33  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 236 | PS: 0b0
[  00.12959399999817833]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 34  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 238 | PS: 0b0
[  00.12972669998998754]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 34  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 240 | PS: 0b0
[  00.12983959999110084]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 34  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 243 | PS: 0b0
[  00.12993889999052044]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 35  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 245 | PS: 0b0
[  000.1300401999906171]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 35  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 247 | PS: 0b0
[  000.1301346999971429]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 35  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 250 | PS: 0b0
[  00.13024220000079367]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 36  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 252 | PS: 0b0
[  000.1303769999940414]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 36  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 254 | PS: 0b0
[  000.1304888999875402]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 36  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 257 | PS: 0b0
[  000.1305893999960972]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 37  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 259 | PS: 0b0
[  00.13070399999560323]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 37  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 261 | PS: 0b0
[  00.13079929999366868]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 37  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 264 | PS: 0b0
[  00.13089479999325704]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 38  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 266 | PS: 0b0
[  000.1310108999896329]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 38  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 268 | PS: 0b0
[  00.13111689999641385]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 38  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 271 | PS: 0b0
[  00.13123899999482092]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 39  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 273 | PS: 0b0
[  000.1313530999905197]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 39  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 275 | PS: 0b0
[  00.13147209999442566]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 39  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 278 | PS: 0b0
[  00.13160459999926388]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 40  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 280 | PS: 0b0
[  00.13174479998997413]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 40  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 282 | PS: 0b0
[  000.1318645999999717]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 40  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 285 | PS: 0b0
[  00.13198549998924136]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 41  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 287 | PS: 0b0
[  00.13988329999847338]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 41  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 289 | PS: 0b0
[  00.14014619999215938]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 41  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 292 | PS: 0b0
[  00.14037189999362454]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 42  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 294 | PS: 0b0
[  00.14057889999821782]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 42  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 296 | PS: 0b0
[  000.1407306999899447]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 42  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 299 | PS: 0b0
[  00.14088599999377038]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 43  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 301 | PS: 0b0
[  00.14104129999759607]  [           None@__main__] debug     PC: 0x800e | A: 0   | X: 0   | Y: 43  | P: 0b110000   | SP: 255 | P1: 0b0      | I: BNE $800b | C: 303 | PS: 0b0
[  00.14121209998847917]  [           None@__main__] debug     PC: 0x800b | A: 0   | X: 0   | Y: 43  | P: 0b110000   | SP: 255 | P1: 0b0      | I: INY       | C: 306 | PS: 0b0
[  00.14135089999763295]  [           None@__main__] debug     PC: 0x800c | A: 0   | X: 0   | Y: 44  | P: 0b110000   | SP: 255 | P1: 0b0      | I: CPY #$ff  | C: 308 | PS: 0b0
